Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference
c219ae6c-40d6-4693-ad22-0926afe82394,3.0,2.0,1.0,1.0
c22b011b-1f4f-4b2d-8814-fdcc325b7a83,1.0,0.0,1.0,1.0
c770a460-2839-0135-0d16-0242ac11130b,27.0,11.0,16.0,16.0
87579212-2760-4cba-8263-3b736f0e0874,1.0,0.0,1.0,1.0
81a75bb1-6b34-4d15-ad4f-9086e687d287,1.0,0.0,1.0,1.0
35ebb0a8-c54e-453f-bcbd-79777a12ec3e,7.0,15.0,-8.0,8.0
9cfc1f60-4528-0136-7fa8-0242ac114a0f,1.0,0.0,1.0,1.0
dc0eb44e-693b-49ab-9b86-70e1181613cb,12.0,0.0,12.0,12.0
60eb3805-cc2c-412b-9af4-5833de58c0c4,7.0,0.0,7.0,7.0
18dc3474-2ece-4e6b-868f-dcf5eb40e35e,1.0,0.0,1.0,1.0
be52087c-6557-4715-be42-33833d0ca6c2,1.0,0.0,1.0,1.0
06767034-26d5-4a90-9f1d-fb63f553b1de,1.0,0.0,1.0,1.0
fe972150-4932-0135-89e2-0242ac113a10,6.0,1.0,5.0,5.0
c7524020-9129-0135-d13b-0242ac116708,1.0,0.0,1.0,1.0
4224a5c3-d4e4-4326-ab4d-4fe59170be57,0.0,4.0,-4.0,4.0
e40d8d58-dfd4-4c55-9a39-a68ca65f692d,1.0,0.0,1.0,1.0
18b6f2b8-7a05-4ee6-bd8c-1161b3400fd6,1.0,0.0,1.0,1.0
3d4fefb2-00ec-4555-85f1-3bbdd4b46382,2.0,0.0,2.0,2.0
e52ef452-39eb-49a9-af02-fd0efc6200f4,2.0,1.0,1.0,1.0
8624345e-c456-4fe7-9f4f-a6d45401d581,1.0,0.0,1.0,1.0
34d70cb7-12c7-43e0-a412-72f51cd0ce8f,8.0,0.0,8.0,8.0
e05f6e62-b22e-466d-8015-2afbf5303cc7,1.0,0.0,1.0,1.0
2709d217-67c4-4a21-8fe0-30d436161624,9.0,0.0,9.0,9.0
8c50c0c0-47d2-0136-cd7b-0242ac111c08,2.0,1.0,1.0,1.0
c7be9de3-6bcd-4766-85d4-f090f202cf56,1.0,10.0,-9.0,9.0
ea2f36e8-8da4-4e18-b4c6-cfb4f1552616,1.0,0.0,1.0,1.0
90065490-794d-4cd5-a3f5-9e3b0f48341c,12.0,6.0,6.0,6.0
2fb0bf11-9e2f-4ed6-bba4-8103b4337b06,1.0,0.0,1.0,1.0
793d2c6b-4be1-4ca0-bef2-0b286c441126,1.0,0.0,1.0,1.0
00ac0d30-4c96-0136-da64-0242ac112106,1.0,0.0,1.0,1.0
05bd3b38-d7be-4567-b07e-55cb427b1515,0.0,30.0,-30.0,30.0
6a253b9a-6427-43ea-8a08-057de8757a7e,1.0,0.0,1.0,1.0
1fed79fa-0897-4cc1-aa70-a7486ab9f3a8,4.0,3.0,1.0,1.0
14a214f6-3a3f-4be5-a5fe-8b1e409b2d59,1.0,0.0,1.0,1.0
b4d034e8-14a4-4b5c-82f1-fd50b74b20fe,0.0,2.0,-2.0,2.0
7f76977d-e4f7-47ea-ab61-dc556d9e4a8b,1.0,0.0,1.0,1.0
8145d5c0-5071-0135-4622-0242ac113d0c,1.0,0.0,1.0,1.0
5c52ea00-7f4d-0134-8a22-2e935648bcf4,4.0,5.0,-1.0,1.0
6831ebd0-459e-0136-903f-0242ac116709,1.0,0.0,1.0,1.0
3adf3d21-c78c-4dcd-8512-59b077ee1c84,31.0,18.0,13.0,13.0
64fab160-0070-4647-965c-795a6000f309,2.0,1.0,1.0,1.0
083e6bfe-ad7a-406f-8870-572c3ddb7891,1.0,0.0,1.0,1.0
b1b6bbb2-9c1c-4013-b208-c213d8ff7135,1.0,0.0,1.0,1.0
e6a05715-2c33-4c28-b871-d2ee4da3fd57,1.0,0.0,1.0,1.0
b3ac2e60-8aa7-0134-514e-1af6366eb87d,4.0,0.0,4.0,4.0
ea281adf-e835-4833-bbee-eb779f70e93f,1.0,0.0,1.0,1.0
147f9a0a-8a27-42e2-9afd-755213720975,2.0,1.0,1.0,1.0
6ea555d0-58ef-0134-e770-76e0331df7f7,2.0,4.0,-2.0,2.0
e0d017b4-61d0-4ca9-9cdd-467516a1f427,1.0,0.0,1.0,1.0
2101ade3-5316-4183-be7e-dc23e620b66b,1.0,0.0,1.0,1.0
7dd47b37-5527-40b5-8db7-4d92dabc8c08,1.0,0.0,1.0,1.0
b93c812d-e0e2-4efc-b1a3-8658d1635b6c,2.0,1.0,1.0,1.0
225f02f0-0ba8-0135-fc08-0242ac112c06,1.0,3.0,-2.0,2.0
1f82cc08-8c16-414d-a62c-cfa235a08f34,2.0,1.0,1.0,1.0
07bfc8b0-dbc2-0135-2091-0242ac11210d,1.0,0.0,1.0,1.0
b66a9646-9104-4708-966d-afc230bf43f2,1.0,0.0,1.0,1.0
d06bfa50-6b34-4b29-9dde-de206efff0ed,1.0,2.0,-1.0,1.0
2bacd9a0-455a-0136-e48e-0242ac115109,1.0,0.0,1.0,1.0
db1cf8fe-1c5c-45b7-983d-c32c1ecc181f,1.0,0.0,1.0,1.0
0ea2baee-9903-41f5-ad04-9c3a19f7b13f,1.0,0.0,1.0,1.0
d2320eb1-5287-4552-8a04-9fc530bd0bb3,1.0,0.0,1.0,1.0
7188c13a-7404-4e4e-88b5-4319565e4505,1.0,0.0,1.0,1.0
4b192c35-167b-4b00-8709-7d3155e17ec2,6.0,0.0,6.0,6.0
28e74bc0-460e-0136-8344-0242ac114a0f,1.0,0.0,1.0,1.0
173aeb12-cd8e-4566-9543-53123a80557f,1.0,0.0,1.0,1.0
c94db310-313d-0136-759d-0242ac115609,3.0,7.0,-4.0,4.0
5d641da0-0b1d-0136-88a8-0242ac115606,1.0,0.0,1.0,1.0
21378a50-afe3-0135-5bee-0242ac11560a,5.0,0.0,5.0,5.0
4dcec2bd-f83d-4772-8766-588edfc11aa5,1.0,0.0,1.0,1.0
2c715cb0-4ed8-0135-9090-0242ac113a10,2.0,0.0,2.0,2.0
7458dda1-3fbd-4cb6-86d5-c4afc68330fb,1.0,0.0,1.0,1.0
6dd56fc6-3167-4356-8cf0-1d1e1f97d996,0.0,6.0,-6.0,6.0
862e8f0e-cfcc-4298-b6f5-425d7209ff83,1.0,0.0,1.0,1.0
db7b4d40-ad29-0135-59dc-0242ac11560a,1.0,0.0,1.0,1.0
28b50bc8-dc39-48c6-942c-8c885b99138d,7.0,0.0,7.0,7.0
4055b29c-4bcc-4f79-8d03-1fe860b36ae2,1.0,0.0,1.0,1.0
c1fdf81d-0cdd-481a-8bdb-2ac3a5c7c86c,1.0,0.0,1.0,1.0
630a2f5b-e188-4349-9716-a4128841c1d1,2.0,0.0,2.0,2.0
e8964f47-0b2f-4d31-928c-2f417d4f0e7b,1.0,0.0,1.0,1.0
fef75ca5-5063-4c44-9135-7a81cd534557,1.0,0.0,1.0,1.0
b5452c14-8c37-4dbc-8607-850d2d6805e3,1.0,0.0,1.0,1.0
cfc2fa53-8402-41c4-8d25-be213e832df7,1.0,0.0,1.0,1.0
adcb6003-b4f0-4ba3-a542-7bff7375250e,2.0,1.0,1.0,1.0
c2444b80-2946-0136-1992-0242ac111508,1.0,0.0,1.0,1.0
e7705ffb-5dbb-45f0-b560-873216c55ce4,4.0,0.0,4.0,4.0
8d8b1e40-3b13-0136-d947-0242ac115108,1.0,0.0,1.0,1.0
dc07735e-97c9-4782-941a-a54a35996f7c,1.0,0.0,1.0,1.0
e573b305-b943-4809-92dd-9819f9c0f180,9.0,8.0,1.0,1.0
bbfac755-5764-4511-8562-63162dccec75,2.0,0.0,2.0,2.0
610589df-7f2c-4616-b07e-168c6448cfd8,2.0,0.0,2.0,2.0
91b70520-2ea0-45e5-89a1-b7daef4f6344,8.0,1.0,7.0,7.0
a9de6851-8f0b-4b3a-9d78-445d601d8023,4.0,10.0,-6.0,6.0
3c72aed0-05bf-0136-64b9-0242ac11560d,1.0,0.0,1.0,1.0
524736b4-0b60-4a62-9197-bc1cae19c0f2,14.0,0.0,14.0,14.0
063f844d-e8a4-4228-8d6f-eed121263e49,1.0,0.0,1.0,1.0
5601d25f-e6b3-4cc1-8c6b-09502334787f,1.0,0.0,1.0,1.0
867a3810-4bcf-0135-d940-0242ac11130b,1.0,0.0,1.0,1.0
fac6c234-4a62-44e8-9180-7376de1b84ce,2.0,0.0,2.0,2.0
9421a5e0-1dad-0136-7fcb-0242ac11670d,2.0,1.0,1.0,1.0
6c9c7140-40a0-0134-edb6-0e4f5bac19c5,3.0,14.0,-11.0,11.0
4c2bec26-2428-4a28-bf4e-e01bbfc387a4,1.0,0.0,1.0,1.0
a02f3aaf-cc61-438c-8d37-feb436698c57,1.0,0.0,1.0,1.0
b3e66263-2763-4140-a557-2e0ae1973d7f,11.0,0.0,11.0,11.0
d7825388-4a6f-4404-a000-c7cbf04c6d81,1.0,0.0,1.0,1.0
8319d72a-e861-4830-8b76-be2395afe7c7,0.0,1.0,-1.0,1.0
5494dec2-28c4-4edf-9fe4-4279f184711a,1.0,0.0,1.0,1.0
66eddd48-3fd9-483f-863b-003e14c70512,2.0,0.0,2.0,2.0
5d11dd50-c28a-0133-70c7-1eea8904c986,1.0,0.0,1.0,1.0
237a2605-d4b0-45e5-aef5-91e79c2524f6,1.0,0.0,1.0,1.0
1ddd7e88-db67-41cb-8b73-d3e1f5123880,1.0,0.0,1.0,1.0
2af20a20-dce7-0134-0164-0242ac11350c,0.0,-5.0,5.0,5.0
9132f180-4710-0136-147a-0242ac11150e,1.0,0.0,1.0,1.0
89fa9d70-4542-0136-e41f-0242ac115109,2.0,0.0,2.0,2.0
b8a013a0-3226-0132-3252-1a851c5141c6,0.0,1.0,-1.0,1.0
20c28247-686f-4351-8de4-c2068083d5bb,4.0,3.0,1.0,1.0
8174abc0-fe06-0135-40d6-0242ac115108,23.0,19.0,4.0,4.0
514b0d46-c16d-462b-8fd3-8280cc24ecfd,2.0,0.0,2.0,2.0
d7a3da8f-8407-4506-b528-abfc798c2e22,2.0,1.0,1.0,1.0
2648c9b0-42ca-0136-7d41-0242ac114a0f,7.0,0.0,7.0,7.0
4c38ab4e-2b0e-4885-bb64-20da6eae07bd,4.0,3.0,1.0,1.0
d4ea0b2d-8828-43aa-9c3c-2336882bf2bf,1.0,0.0,1.0,1.0
317115a3-dbf5-409f-a3f3-c26f36e867bb,1.0,0.0,1.0,1.0
672faa2d-643b-498e-8fb2-d1fee5e2bd8f,4.0,0.0,4.0,4.0
70127c92-572e-4251-b235-243c31da2628,1.0,0.0,1.0,1.0
4b195dd0-f97a-0135-e76d-0242ac115709,1.0,0.0,1.0,1.0
0205e3a0-478b-0136-7f65-0242ac11560c,1.0,0.0,1.0,1.0
edd996a0-1350-0136-d315-0242ac112109,1.0,0.0,1.0,1.0
064d3ffd-1416-4922-acce-afd61d802445,4.0,10.0,-6.0,6.0
87831567-437c-4cf4-8e06-436997d3e77b,1.0,0.0,1.0,1.0
49f38c50-40ba-0136-01e3-0242ac114a06,1.0,0.0,1.0,1.0
280eec5e-dcbb-4d6e-b6a8-ad49e5c6b060,4.0,0.0,4.0,4.0
98b18490-b160-0135-cfc5-0242ac116709,4.0,0.0,4.0,4.0
4231c64a-0235-4424-bed7-46d6f2857f6c,1.0,0.0,1.0,1.0
e928f457-7e29-4027-a224-8c5550f4c454,22.0,0.0,22.0,22.0
0e808650-ec64-0135-3527-0242ac11210e,1.0,0.0,1.0,1.0
1179962b-fe34-43b3-9bf3-518f728a2ec3,1.0,0.0,1.0,1.0
78c7da76-f4c5-480b-8c09-360dc34c8e08,43.0,42.0,1.0,1.0
b1fe4410-c1f2-4a62-94dd-e818314fdae8,4.0,3.0,1.0,1.0
4c68d932-b152-4376-8b50-2e036742d5bd,25.0,0.0,25.0,25.0
b06789a5-e081-4a59-8d38-72cc1157680c,1.0,0.0,1.0,1.0
41e01605-3438-44f1-b751-b93b88e9fa19,1.0,0.0,1.0,1.0
5731eab0-3775-0136-62c7-0242ac11570b,0.0,2.0,-2.0,2.0
dc610ee0-49cc-0136-d111-0242ac111c08,1.0,0.0,1.0,1.0
1c43ea60-1dc3-0135-ce4a-0242ac113a0b,3.0,0.0,3.0,3.0
c0f85e5d-8be1-4e82-84b5-039bce15d04f,2.0,0.0,2.0,2.0
2626400b-c4cf-4d64-893e-53e7e5dbffde,1.0,0.0,1.0,1.0
7ddab898-36a7-4cbe-a1ac-ecad9a3d05fd,0.0,-1.0,1.0,1.0
a027e937-875e-48e6-8e65-6fb39bb73188,0.0,-1.0,1.0,1.0
1e964089-77a8-4caa-b27c-5c2803e0f183,0.0,1.0,-1.0,1.0
e54eb880-36f2-0136-0731-0242ac11150c,0.0,-4.0,4.0,4.0
ec18f1d3-8eb1-43a5-841e-66cf346b241d,0.0,-1.0,1.0,1.0
a68bc0f1-83c9-4707-b687-a11573541059,0.0,-1.0,1.0,1.0
f4b0093e-a351-4ec6-bea6-ca0e0be87b70,0.0,-1.0,1.0,1.0
74456722-078b-41e4-baac-4a4aba19678d,0.0,-1.0,1.0,1.0
901f68c2-af03-4043-ba53-91fabc51cf1a,0.0,-1.0,1.0,1.0
d0b4413f-ce56-4e26-9a0f-88d1870ca4ca,0.0,-1.0,1.0,1.0
45733b84-6b47-4d3b-b0e4-e84dc947187f,0.0,-4.0,4.0,4.0
01cf884d-9c5d-4648-9f8c-f0cd214fbd5f,0.0,-1.0,1.0,1.0
bdec98ee-4600-4727-ad43-c539b9807348,0.0,-1.0,1.0,1.0
9db7c5d0-2e99-0135-3db0-0242ac113a13,0.0,-1.0,1.0,1.0
5a53bf40-f330-0135-2dfe-0242ac116709,0.0,-3.0,3.0,3.0
5f5a97b6-3ba0-4eb5-9e6d-d7769d46ca44,0.0,-1.0,1.0,1.0
69857373-c759-499d-bbf8-65aec22a9b2c,0.0,1.0,-1.0,1.0
164c5840-4afe-0135-41b5-0242ac113d0c,0.0,12.0,-12.0,12.0
e434a60c-55ab-4dac-8453-1f15fdc67cf6,0.0,2.0,-2.0,2.0
60ec03d6-8c7f-400a-8c53-0647d929daf3,0.0,-1.0,1.0,1.0
0ff8d6d7-0fef-4e5d-8213-c3e78f93a6f0,0.0,-6.0,6.0,6.0
14b82ab5-bb98-4f53-aa86-7e392daa1316,0.0,-1.0,1.0,1.0
cbe8d496-f839-496e-8f8c-4cf55d18cc56,0.0,1.0,-1.0,1.0
92e991b0-3f43-0136-826c-0242ac111c08,0.0,8.0,-8.0,8.0
5117c711-66fa-4064-a828-bf08082ccf15,0.0,-1.0,1.0,1.0
22bddbe0-0f7d-0136-0c2c-0242ac116705,0.0,-1.0,1.0,1.0
a52d1684-65b8-4681-ba0c-03d07f2cdbf8,0.0,-3.0,3.0,3.0
d3a370ef-0f0c-46d8-b2be-bcb5028649af,0.0,-1.0,1.0,1.0
b2ad3e2a-ff46-42db-b7d4-2588054c44a0,0.0,-1.0,1.0,1.0
067cbb6c-9bdd-4831-b4d2-3a3c45497b3a,0.0,1.0,-1.0,1.0
6aff14d3-d309-4494-922b-ce9e1fc85a5f,0.0,-1.0,1.0,1.0
09ed7fb5-acc2-4110-b59a-17fc81e30b52,0.0,-1.0,1.0,1.0
e4da227a-da5d-495d-8fd7-2855e353176f,0.0,-1.0,1.0,1.0
148e0248-46c8-4e62-9c51-60c7e32594d3,0.0,18.0,-18.0,18.0
15407530-0170-0136-f3b7-0242ac115709,0.0,-1.0,1.0,1.0
2c445560-5ce7-0134-5fcd-3e60ac92d194,0.0,33.0,-33.0,33.0
46613870-9764-4241-81d6-7a03ec7a5d10,0.0,-1.0,1.0,1.0
12c65dc4-10e0-4526-a003-00db2240ab43,0.0,-1.0,1.0,1.0
fa9c134f-4f43-492f-8fb0-83870de348b5,0.0,-1.0,1.0,1.0
6abc5d20-39a5-0135-5169-0242ac113a0a,0.0,-8.0,8.0,8.0
1e86ebe3-364e-4a27-84ac-ee1c9b5a51f8,0.0,1.0,-1.0,1.0
8a84e4ed-15c4-4d71-8077-1eef865bd72b,0.0,-1.0,1.0,1.0
b0ab67b5-56a2-4c37-829a-cc5be335c55c,0.0,-9.0,9.0,9.0
241eb2f0-1bc6-0135-62fc-0242ac11090f,0.0,-1.0,1.0,1.0
a3c80250-1b66-0135-61cb-0242ac11090f,0.0,-4.0,4.0,4.0
0ee153be-df0e-4bf2-ba4f-68c66cbaee72,0.0,-7.0,7.0,7.0
cd591370-ec89-0135-1f85-0242ac111511,0.0,-1.0,1.0,1.0
a2df794b-43d6-4884-8f84-b0267fbe66f9,0.0,-1.0,1.0,1.0
9fd6c94b-eb9c-4895-b9e9-a1c270ecebc4,0.0,1.0,-1.0,1.0
d66eab33-6749-4521-b77e-5cccd49b654e,0.0,-1.0,1.0,1.0
7da51926-9d0d-4b6a-86df-d80f58114b25,0.0,1.0,-1.0,1.0
5b37d43a-de5f-47ef-855d-9173f621551c,0.0,-2.0,2.0,2.0
49ef8c80-3d31-0136-8d5b-0242ac11150e,0.0,-1.0,1.0,1.0
1e96abc0-97a8-495a-b11c-79a188ee0cd8,0.0,-1.0,1.0,1.0
ba935588-9b85-4057-9b4a-d3ac7f9d1a38,0.0,1.0,-1.0,1.0
3286812f-9f6f-4927-809b-87f6cf9e4f05,0.0,-1.0,1.0,1.0
2ec8fd68-d261-4bee-ac00-a72e7b22584f,0.0,-1.0,1.0,1.0
fcc0aca5-b023-408a-87db-76d3ce012847,0.0,-1.0,1.0,1.0
3aba74cb-7cbb-422b-a452-fcefb5f00ee1,0.0,3.0,-3.0,3.0
2d4d6e30-4037-4354-9cfe-0c6546e0f610,0.0,1.0,-1.0,1.0
faf1c5c5-0c27-4d73-86a4-ea6b077ff3b4,0.0,-1.0,1.0,1.0
885be258-83b8-4ffe-a96e-200d17ee9795,0.0,-1.0,1.0,1.0
6f9414bf-f319-4006-94d7-68c5abb38c98,0.0,-1.0,1.0,1.0
6f71d0fb-8558-4582-8309-1c0e18adb462,0.0,39.0,-39.0,39.0
a2118836-8dfe-4acb-8fca-867d4ffe7aea,0.0,-1.0,1.0,1.0
d87b029d-e7fc-4270-9f4e-71b04a30cc1c,0.0,1.0,-1.0,1.0
03430350-00bc-0136-f369-0242ac115709,0.0,-1.0,1.0,1.0
751d9558-44f8-4992-ac65-564b36f22000,0.0,-1.0,1.0,1.0
ece98e17-5f62-49f5-988a-02b05f424fe7,0.0,-1.0,1.0,1.0
9f807dd3-a727-4865-94ed-e4e6bfcf9b61,0.0,-19.0,19.0,19.0
bc9f2136-31ba-4a1e-8872-3e26b17b4863,0.0,-1.0,1.0,1.0
9f05e226-248d-49a1-853d-183318bc42c7,0.0,4.0,-4.0,4.0
58b0fbc4-86cf-4463-933c-72a0fe0967bd,0.0,-1.0,1.0,1.0
b67f1e78-2ee0-4e50-8017-85e0f0487f19,0.0,-1.0,1.0,1.0
18013cbc-1031-40f8-a167-2931370770f4,0.0,-1.0,1.0,1.0
494a7f5f-e279-46b7-95a2-98d1857db00a,0.0,-1.0,1.0,1.0
6a7d6650-3ee6-0136-07a8-0242ac11560d,0.0,-1.0,1.0,1.0
fbf835e6-84d6-4083-933b-41058ad3d011,0.0,-1.0,1.0,1.0
ef3db16d-4ed0-4fc0-8d50-fed0cbbf73cd,0.0,3.0,-3.0,3.0
3dcffac7-b4c7-4956-9fa4-f169bfc68733,0.0,-1.0,1.0,1.0
4e4d1700-4607-4d79-afd5-350e1a74bdda,0.0,-1.0,1.0,1.0
5547c151-1944-4db8-bf34-48661620cebd,0.0,3.0,-3.0,3.0
f3eb9470-e7ef-43e7-b85e-a12d628398fe,0.0,-1.0,1.0,1.0
7ad4278e-72f8-4548-846b-ffa1cb774573,0.0,-1.0,1.0,1.0
4a3dc022-ec1c-4688-86f8-b36651df719c,0.0,-1.0,1.0,1.0
3748ca64-0ea8-4de8-9ffa-1e10ab0ad83f,0.0,-6.0,6.0,6.0
c3ad83e5-3379-415b-a29a-ad11114f4e94,0.0,-1.0,1.0,1.0
8d7d993a-a802-4b18-b73b-f16b143369fd,0.0,-1.0,1.0,1.0
15933050-3864-0135-ce13-0242ac11260b,0.0,2.0,-2.0,2.0
b7590380-06f2-0135-a8c7-0242ac110906,0.0,-2.0,2.0,2.0
599a07b3-8d98-49e9-b252-e21ba76abe30,0.0,1.0,-1.0,1.0
f69be0a8-c2bc-4838-b782-7b0c0fc51604,0.0,-2.0,2.0,2.0
ef69048a-f6ba-4bb0-8ca1-869f3c70f9a1,0.0,-1.0,1.0,1.0
4885f340-6099-4da1-bef3-de26482ee4a2,0.0,-3.0,3.0,3.0
affd8571-4f47-4a08-acc7-27ab6d9681dc,0.0,-1.0,1.0,1.0
00e17518-5ede-4546-ba66-c9b11e80c412,0.0,-1.0,1.0,1.0
dde462e9-c663-4cd3-bbda-e1da60af28de,0.0,-4.0,4.0,4.0
475af0c6-56b9-448b-97da-5fe03c02190a,0.0,1.0,-1.0,1.0
7f4df060-dea6-0135-3e96-0242ac114a09,0.0,-1.0,1.0,1.0
d97d1927-f8b5-40ca-ae36-2781c62e6a05,0.0,-1.0,1.0,1.0
f428759b-7f6d-4517-9301-5417fc4551d6,0.0,-1.0,1.0,1.0
fb13f3a5-9244-4108-82c6-692c88031bcb,0.0,1.0,-1.0,1.0
644ce556-f5ba-45fb-85de-abf81aadafc2,0.0,-1.0,1.0,1.0
28369998-628a-467b-b21b-129b4a407c54,0.0,1.0,-1.0,1.0
983ede7e-79b4-4faa-8b95-6809c678ee69,0.0,-1.0,1.0,1.0
6539aee1-688f-4683-8ef8-e8415b8ef0b4,0.0,-19.0,19.0,19.0
fcaa4e00-ac26-0135-9845-0242ac115606,0.0,-1.0,1.0,1.0
4022639f-e73e-4711-a0ee-c2a8ec3830c1,0.0,-1.0,1.0,1.0
7db50820-7e23-0135-6a52-0242ac112c08,0.0,-1.0,1.0,1.0
126ef450-418c-0134-27b1-32ae626cbe27,0.0,-1.0,1.0,1.0
69331ec0-2ffc-0136-2fed-0242ac112c0e,0.0,-1.0,1.0,1.0
